,ID,TYPE,DECLARATION,PROJECT,FILE
1792,1792,int,adapter,mpv-master,stream_dvb.c
1793,1793,stream_t,n,mpv-master,stream_dvb.c
1794,1794,unsigned,s,mpv-master,stream_dvb.c
1795,1795,int,cmd,mpv-master,stream_dvb.c
1796,1796,unsigned,arg,mpv-master,stream_dvb.c
1797,1797,int,stream,mpv-master,stream_dvb.c
1798,1798,,stream,mpv-master,stream_dvb.c
1799,1799,int,progname,mpv-master,stream_dvb.c
1800,1800,void,stream,mpv-master,stream_dvb.c
1801,1801,stream_t,stream,mpv-master,stream_dvb.c
1802,1802,stream_t,stream,mpv-master,stream_dvb.c
1803,1803,char,stream,mpv-master,stream_dvb.c
1804,1804,,s,mpv-master,stream_slice.c
1805,1805,void,buffer,mpv-master,stream_slice.c
1806,1806,int,len,mpv-master,stream_slice.c
1807,1807,,s,mpv-master,stream_slice.c
1808,1808,int64_t,newpos,mpv-master,stream_slice.c
1809,1809,,s,mpv-master,stream_slice.c
1810,1810,,s,mpv-master,stream_slice.c
1811,1811,stream_t,stream,mpv-master,stream_slice.c
1812,1812,,stream,mpv-master,stream_slice.c
1813,1813,,args,mpv-master,stream_slice.c
1814,1814,stream_t,s,mpv-master,stream_file.c
1815,1815,stream_t,s,mpv-master,stream_file.c
1816,1816,void,buffer,mpv-master,stream_file.c
1817,1817,int,max_len,mpv-master,stream_file.c
1818,1818,stream_t,s,mpv-master,stream_file.c
1819,1819,void,buffer,mpv-master,stream_file.c
1820,1820,int,len,mpv-master,stream_file.c
1821,1821,stream_t,s,mpv-master,stream_file.c
1822,1822,int64_t,newpos,mpv-master,stream_file.c
1823,1823,stream_t,s,mpv-master,stream_file.c
1824,1824,void,talloc_ctx,mpv-master,stream_file.c
1825,1825,bstr,url,mpv-master,stream_file.c
1826,1826,void,talloc_ctx,mpv-master,stream_file.c
1827,1827,bstr,url,mpv-master,stream_file.c
1828,1828,int,fd,mpv-master,stream_file.c
1829,1829,int,fd,mpv-master,stream_file.c
1830,1830,int,fd,mpv-master,stream_file.c
1831,1831,int,fd,mpv-master,stream_file.c
1832,1832,stream_t,stream,mpv-master,stream_file.c
1833,1833,,args,mpv-master,stream_file.c
1834,1834,stream_t,s,mpv-master,stream_lavf.c
1835,1835,void,buffer,mpv-master,stream_lavf.c
1836,1836,int,max_len,mpv-master,stream_lavf.c
1837,1837,stream_t,s,mpv-master,stream_lavf.c
1838,1838,void,buffer,mpv-master,stream_lavf.c
1839,1839,int,len,mpv-master,stream_lavf.c
1840,1840,stream_t,s,mpv-master,stream_lavf.c
1841,1841,int64_t,newpos,mpv-master,stream_lavf.c
1842,1842,stream_t,s,mpv-master,stream_lavf.c
1843,1843,stream_t,stream,mpv-master,stream_lavf.c
1844,1844,stream_t,s,mpv-master,stream_lavf.c
1845,1845,int,cmd,mpv-master,stream_lavf.c
1846,1846,void,arg,mpv-master,stream_lavf.c
1847,1847,void,ctx,mpv-master,stream_lavf.c
1848,1848,AVDictionary,dict,mpv-master,stream_lavf.c
1849,1849,char,target_fmt,mpv-master,stream_lavf.c
1850,1850,,global,mpv-master,stream_lavf.c
1851,1851,,log,mpv-master,stream_lavf.c
1852,1852,void,ta_parent,mpv-master,stream_lavf.c
1853,1853,char,filename,mpv-master,stream_lavf.c
1854,1854,stream_t,stream,mpv-master,stream_lavf.c
1855,1855,stream_t,s,mpv-master,stream_lavf.c
1856,1856,stream_t,s,mpv-master,stream_cdda.c
1857,1857,int,track,mpv-master,stream_cdda.c
1858,1858,stream_t,s,mpv-master,stream_cdda.c
1859,1859,int,track,mpv-master,stream_cdda.c
1860,1860,long,inpos,mpv-master,stream_cdda.c
1861,1861,int,function,mpv-master,stream_cdda.c
1862,1862,paranoia_cb_mode_t,s,mpv-master,stream_cdda.c
1863,1863,stream_t,buffer,mpv-master,stream_cdda.c
1864,1864,void,max_len,mpv-master,stream_cdda.c
1865,1865,int,s,mpv-master,stream_cdda.c
1866,1866,stream_t,newpos,mpv-master,stream_cdda.c
1867,1867,int64_t,s,mpv-master,stream_cdda.c
1868,1868,stream_t,p,mpv-master,stream_cdda.c
1869,1869,cdda_priv,sector,mpv-master,stream_cdda.c
1870,1870,unsigned,stream,mpv-master,stream_cdda.c
1871,1871,int,cmd,mpv-master,stream_cdda.c
1872,1872,stream_t,arg,mpv-master,stream_cdda.c
1873,1873,int,st,mpv-master,stream_cdda.c
1874,1874,void,st,mpv-master,stream_cdda.c
1875,1875,stream_t,s,mpv-master,stream_memory.c
1876,1876,void,buffer,mpv-master,stream_memory.c
1877,1877,int,len,mpv-master,stream_memory.c
1878,1878,stream_t,s,mpv-master,stream_memory.c
1879,1879,int64_t,newpos,mpv-master,stream_memory.c
1880,1880,stream_t,s,mpv-master,stream_memory.c
1881,1881,stream_t,stream,mpv-master,stream_memory.c
1882,1882,,args,mpv-master,stream_memory.c
1883,1883,,global,mpv-master,stream_memory.c
1884,1884,void,data,mpv-master,stream_memory.c
1885,1885,int,len,mpv-master,stream_memory.c
1886,1886,stream_t,stream,mpv-master,stream_mf.c
1887,1887,stream_t,s,mpv-master,stream_cb.c
1888,1888,void,buffer,mpv-master,stream_cb.c
1889,1889,int,max_len,mpv-master,stream_cb.c
1890,1890,stream_t,s,mpv-master,stream_cb.c
1891,1891,int64_t,newpos,mpv-master,stream_cb.c
1892,1892,stream_t,s,mpv-master,stream_cb.c
1893,1893,stream_t,s,mpv-master,stream_cb.c
1894,1894,stream_t,stream,mpv-master,stream_cb.c
1895,1895,,priv,mpv-master,stream_bluray.c
1896,1896,,priv,mpv-master,stream_bluray.c
1897,1897,int,playlist,mpv-master,stream_bluray.c
1898,1898,,priv,mpv-master,stream_bluray.c
1899,1899,int,title,mpv-master,stream_bluray.c
1900,1900,stream_t,s,mpv-master,stream_bluray.c
1901,1901,stream_t,s,mpv-master,stream_bluray.c
1902,1902,BD_EVENT,ev,mpv-master,stream_bluray.c
1903,1903,stream_t,s,mpv-master,stream_bluray.c
1904,1904,void,buf,mpv-master,stream_bluray.c
1905,1905,int,len,mpv-master,stream_bluray.c
1906,1906,stream_t,s,mpv-master,stream_bluray.c
1907,1907,int,cmd,mpv-master,stream_bluray.c
1908,1908,void,arg,mpv-master,stream_bluray.c
1909,1909,int,err,mpv-master,stream_bluray.c
1910,1910,stream_t,s,mpv-master,stream_bluray.c
1911,1911,stream_t,s,mpv-master,stream_bluray.c
1912,1912,int,title_guess,mpv-master,stream_bluray.c
1913,1913,stream_t,s,mpv-master,stream_bluray.c
1914,1914,stream_t,s,mpv-master,stream_bluray.c
1915,1915,char,path,mpv-master,stream_bluray.c
1916,1916,char,path,mpv-master,stream_bluray.c
1917,1917,stream_t,stream,mpv-master,stream_bluray.c
1918,1918,bstr,ext,mpv-master,external_files.c
1919,1919,char,list,mpv-master,external_files.c
1920,1920,MPOpts,opts,mpv-master,external_files.c
1921,1921,bstr,ext,mpv-master,external_files.c
1922,1922,bstr,fname,mpv-master,external_files.c
1923,1923,char,filename,mpv-master,external_files.c
1924,1924,,opts,mpv-master,external_files.c
1925,1925,void,a,mpv-master,external_files.c
1926,1926,void,b,mpv-master,external_files.c
1927,1927,void,a,mpv-master,external_files.c
1928,1928,void,b,mpv-master,external_files.c
1929,1929,,name,mpv-master,external_files.c
1930,1930,int,fn_start,mpv-master,external_files.c
1931,1931,void,ctx,mpv-master,external_files.c
1932,1932,char,filename,mpv-master,external_files.c
1933,1933,,global,mpv-master,external_files.c
1934,1934,,opts,mpv-master,external_files.c
1935,1935,,slist,mpv-master,external_files.c
1936,1936,int,nsub,mpv-master,external_files.c
1937,1937,,path,mpv-master,external_files.c
1938,1938,char,fname,mpv-master,external_files.c
1939,1939,int,limit_fuzziness,mpv-master,external_files.c
1940,1940,int,limit_type,mpv-master,external_files.c
1941,1941,char,s,mpv-master,external_files.c
1942,1942,char,end,mpv-master,external_files.c
1943,1943,,slist,mpv-master,external_files.c
1944,1944,int,nsub,mpv-master,external_files.c
1945,1945,,global,mpv-master,external_files.c
1946,1946,,opts,mpv-master,external_files.c
1947,1947,,slist,mpv-master,external_files.c
1948,1948,int,nsubs,mpv-master,external_files.c
1949,1949,char,fname,mpv-master,external_files.c
1950,1950,char,paths,mpv-master,external_files.c
1951,1951,char,cfg_path,mpv-master,external_files.c
1952,1952,int,type,mpv-master,external_files.c
1953,1953,,global,mpv-master,external_files.c
1954,1954,char,fname,mpv-master,external_files.c
1955,1955,,opts,mpv-master,external_files.c
1956,1956,,mpctx,mpv-master,audio.c
1957,1957,,mpctx,mpv-master,audio.c
1958,1958,,mpctx,mpv-master,audio.c
1959,1959,double,db,mpv-master,audio.c
1960,1960,,mpctx,mpv-master,audio.c
1961,1961,,mpctx,mpv-master,audio.c
1962,1962,,mpctx,mpv-master,audio.c
1963,1963,,mpctx,mpv-master,audio.c
1964,1964,,ao_c,mpv-master,audio.c
1965,1965,,mpctx,mpv-master,audio.c
1966,1966,,mpctx,mpv-master,audio.c
1967,1967,,ao_c,mpv-master,audio.c
1968,1968,,mpctx,mpv-master,audio.c
1969,1969,char,buf,mpv-master,audio.c
1970,1970,size_t,buf_sz,mpv-master,audio.c
1971,1971,int,rate,mpv-master,audio.c
1972,1972,int,format,mpv-master,audio.c
1973,1973,,channels,mpv-master,audio.c
1974,1974,,old,mpv-master,audio.c
1975,1975,,new,mpv-master,audio.c
1976,1976,,ao_c,mpv-master,audio.c
1977,1977,,ao,mpv-master,audio.c
1978,1978,,mpctx,mpv-master,audio.c
1979,1979,,mpctx,mpv-master,audio.c
1980,1980,,track,mpv-master,audio.c
1981,1981,,mpctx,mpv-master,audio.c
1982,1982,,mpctx,mpv-master,audio.c
1983,1983,,track,mpv-master,audio.c
1984,1984,,mpctx,mpv-master,audio.c
1985,1985,,mpctx,mpv-master,audio.c
1986,1986,,mpctx,mpv-master,audio.c
1987,1987,,f,mpv-master,audio.c
1988,1988,,mpctx,mpv-master,audio.c
1989,1989,,mpctx,mpv-master,audio.c
1990,1990,double,pts,mpv-master,audio.c
1991,1991,,mpctx,mpv-master,audio.c
1992,1992,,mpctx,mpv-master,audio.c
1993,1993,,mpctx,mpv-master,audio.c
1994,1994,lua_State,L,mpv-master,lua.c
1995,1995,lua_CFunction,func,mpv-master,lua.c
1996,1996,void,ud,mpv-master,lua.c
1997,1997,lua_State,L,mpv-master,lua.c
1998,1998,int,arg,mpv-master,lua.c
1999,1999,void,p,mpv-master,lua.c
2000,2000,void,type,redis,bio.c
2001,2001,int,job,redis,bio.c
2002,2002,bio_job,free_fn,redis,bio.c
2003,2003,lazy_free_fn,arg_count,redis,bio.c
2004,2004,int,fd,redis,bio.c
2005,2005,int,need_fsync,redis,bio.c
2006,2006,int,need_reclaim_cache,redis,bio.c
2007,2007,int,fd,redis,bio.c
2008,2008,int,offset,redis,bio.c
2009,2009,long,need_reclaim_cache,redis,bio.c
2010,2010,long,fd,redis,bio.c
2011,2011,int,offset,redis,bio.c
2012,2012,int,need_reclaim_cache,redis,bio.c
2013,2013,long,arg,redis,bio.c
2014,2014,long,type,redis,bio.c
2015,2015,int,job_type,redis,bio.c
2016,2016,ConnectionType,ct,redis,connection.c
2017,2017,void,typename,redis,connection.c
2018,2018,char,typename,redis,connection.c
2019,2019,void,info,redis,connection.c
2020,2020,void,key,redis,lazyfree.c
2021,2021,void,obj,redis,lazyfree.c
2022,2022,void,dbid,redis,lazyfree.c
2023,2023,robj,key,redis,lazyfree.c
2024,2024,robj,obj,redis,lazyfree.c
2025,2025,int,dbid,redis,lazyfree.c
2026,2026,robj,db,redis,lazyfree.c
2027,2027,robj,tracking,redis,lazyfree.c
2028,2028,int,lua_scripts,redis,lazyfree.c
2029,2029,redisDb,lua,redis,lazyfree.c
2030,2030,rax,functions_lib_ctx,redis,lazyfree.c
2031,2031,dict,blocks,redis,lazyfree.c
2032,2032,lua_State,index,redis,lazyfree.c
2033,2033,char,context,redis,sha1.c
2034,2034,SHA1_CTX,context,redis,sha1.c
2035,2035,SHA1_CTX,data,redis,sha1.c
2036,2036,unsigned,len,redis,sha1.c
2037,2037,uint32_t,context,redis,sha1.c
2038,2038,unsigned,argc,redis,sha1.c
2039,2039,char,argv,redis,sha1.c
2040,2040,SHA1_CTX,flags,redis,sha1.c
2041,2041,clusterNode,n,redis,cluster_legacy.c
2042,2042,clusterNode,n,redis,cluster_legacy.c
2043,2043,clusterNode,n,redis,cluster_legacy.c
2044,2044,int,use_tls,redis,cluster_legacy.c
2045,2045,void,n,redis,cluster_legacy.c
2046,2046,clusterNode,value,redis,cluster_legacy.c
2047,2047,void,length,redis,cluster_legacy.c
2048,2048,int,n,redis,cluster_legacy.c
2049,2049,clusterNode,s,redis,cluster_legacy.c
2050,2050,sds,n,redis,cluster_legacy.c
2051,2051,clusterNode,n,redis,cluster_legacy.c
2052,2052,clusterNode,value,redis,cluster_legacy.c
2053,2053,void,length,redis,cluster_legacy.c
2054,2054,int,n,redis,cluster_legacy.c
2055,2055,clusterNode,s,redis,cluster_legacy.c
2056,2056,sds,n,redis,cluster_legacy.c
2057,2057,clusterNode,n,redis,cluster_legacy.c
2058,2058,clusterNode,value,redis,cluster_legacy.c
2059,2059,void,length,redis,cluster_legacy.c
2060,2060,int,n,redis,cluster_legacy.c
2061,2061,clusterNode,s,redis,cluster_legacy.c
2062,2062,sds,n,redis,cluster_legacy.c
2063,2063,clusterNode,n,redis,cluster_legacy.c
2064,2064,clusterNode,value,redis,cluster_legacy.c
2065,2065,void,length,redis,cluster_legacy.c
2066,2066,int,n,redis,cluster_legacy.c
2067,2067,clusterNode,s,redis,cluster_legacy.c
2068,2068,sds,n,redis,cluster_legacy.c
2069,2069,clusterNode,filename,redis,cluster_legacy.c
2070,2070,char,do_fsync,redis,cluster_legacy.c
2071,2071,int,do_fsync,redis,cluster_legacy.c
2072,2072,int,filename,redis,cluster_legacy.c
2073,2073,char,announced_tcp_port,redis,cluster_legacy.c
2074,2074,int,announced_tls_port,redis,cluster_legacy.c
2075,2075,int,announced_cport,redis,cluster_legacy.c
2076,2076,int,node,redis,cluster_legacy.c
2077,2077,void,new,redis,cluster_legacy.c
2078,2078,void,node,redis,cluster_legacy.c
2079,2079,void,new,redis,cluster_legacy.c
2080,2080,clusterNode,node,redis,cluster_legacy.c
2081,2081,char,shard_id,redis,cluster_legacy.c
2082,2082,clusterNode,hard,redis,cluster_legacy.c
2083,2083,char,type,redis,cluster_legacy.c
2084,2084,clusterNode,msglen,redis,cluster_legacy.c
2085,2085,char,node,redis,cluster_legacy.c
2086,2086,void,node,redis,cluster_legacy.c
2087,2087,void,link,redis,cluster_legacy.c
2088,2088,void,node,redis,cluster_legacy.c
2089,2089,void,link,redis,cluster_legacy.c
2090,2090,int,conn,redis,cluster_legacy.c
2091,2091,int,el,redis,cluster_legacy.c
2092,2092,uint32_t,fd,redis,cluster_legacy.c
2093,2093,void,privdata,redis,cluster_legacy.c
2094,2094,clusterNode,mask,redis,cluster_legacy.c
2095,2095,clusterLink,nodename,redis,cluster_legacy.c
2096,2096,clusterNode,flags,redis,cluster_legacy.c
2097,2097,clusterLink,failing,redis,cluster_legacy.c
2098,2098,connection,sender,redis,cluster_legacy.c
2099,2099,aeEventLoop,node,redis,cluster_legacy.c
2100,2100,int,node,redis,cluster_legacy.c
2101,2101,void,sender,redis,cluster_legacy.c
2102,2102,int,node,redis,cluster_legacy.c
2103,2103,void,master,redis,cluster_legacy.c
2104,2104,char,slave,redis,cluster_legacy.c
2105,2105,int,master,redis,cluster_legacy.c
2106,2106,clusterNode,slave,redis,cluster_legacy.c
2107,2107,clusterNode,n,redis,cluster_legacy.c
2108,2108,clusterNode,n,redis,cluster_legacy.c
2109,2109,clusterNode,node,redis,cluster_legacy.c
2110,2110,clusterNode,delnode,redis,cluster_legacy.c
2111,2111,clusterNode,name,redis,cluster_legacy.c
2112,2112,clusterNode,length,redis,cluster_legacy.c
2113,2113,clusterNode,node,redis,cluster_legacy.c
2114,2114,clusterNode,node,redis,cluster_legacy.c
2115,2115,clusterNode,newname,redis,cluster_legacy.c
2116,2116,clusterNode,shard_id,redis,cluster_legacy.c
2117,2117,clusterNode,node,redis,cluster_legacy.c
2118,2118,clusterNode,node,redis,cluster_legacy.c
2119,2119,clusterNode,sender,redis,cluster_legacy.c
2120,2120,char,node,redis,cluster_legacy.c
2121,2121,int,nodeid,redis,cluster_legacy.c
2122,2122,clusterNode,node,redis,cluster_legacy.c
2123,2123,clusterNode,node,redis,cluster_legacy.c
2124,2124,char,ip,redis,cluster_legacy.c
2125,2125,char,port,redis,cluster_legacy.c
2126,2126,clusterNode,cport,redis,cluster_legacy.c
2127,2127,clusterNode,ip,redis,cluster_legacy.c
2128,2128,void,port,redis,cluster_legacy.c
2129,2129,void,cport,redis,cluster_legacy.c
2130,2130,clusterNode,hdr,redis,cluster_legacy.c
2131,2131,void,tls_port,redis,cluster_legacy.c
2132,2132,clusterNode,tcp_port,redis,cluster_legacy.c
2133,2133,char,g,redis,cluster_legacy.c
2134,2134,clusterNode,tls_port,redis,cluster_legacy.c
2135,2135,clusterNode,tcp_port,redis,cluster_legacy.c
2136,2136,char,gossip_msg,redis,cluster_legacy.c
2137,2137,int,g,redis,cluster_legacy.c
2138,2138,int,count,redis,cluster_legacy.c
2139,2139,char,hdr,redis,cluster_legacy.c
2140,2140,int,link,redis,cluster_legacy.c
2141,2141,int,buf,redis,cluster_legacy.c
2142,2142,clusterMsg,link,redis,cluster_legacy.c
2143,2143,int,announced_ip,redis,cluster_legacy.c
2144,2144,int,node,redis,cluster_legacy.c
2145,2145,clusterMsgDataGossip,link,redis,cluster_legacy.c
2146,2146,int,hdr,redis,cluster_legacy.c
2147,2147,int,n,redis,cluster_legacy.c
2148,2148,clusterMsgDataGossip,sender,redis,cluster_legacy.c
2149,2149,clusterMsgDataGossip,senderConfigEpoch,redis,cluster_legacy.c
2150,2150,uint16_t,slots,redis,cluster_legacy.c
2151,2151,clusterMsg,ext,redis,cluster_legacy.c
2152,2152,clusterLink,hdr,redis,cluster_legacy.c
2153,2153,char,count,redis,cluster_legacy.c
2154,2154,clusterLink,ext,redis,cluster_legacy.c
2155,2155,char,dataSize,redis,cluster_legacy.c
2156,2156,clusterNode,ext,redis,cluster_legacy.c
2157,2157,clusterLink,type,redis,cluster_legacy.c
2158,2158,clusterMsg,length,redis,cluster_legacy.c
2159,2159,clusterNode,ext,redis,cluster_legacy.c
2160,2160,clusterNode,hdr,redis,cluster_legacy.c
2161,2161,uint64_t,gossipcount,redis,cluster_legacy.c
2162,2162,unsigned,hdr,redis,cluster_legacy.c
2163,2163,char,link,redis,cluster_legacy.c
2164,2164,clusterMsgPingExt,link,redis,cluster_legacy.c
2165,2165,clusterMsg,hdr,redis,cluster_legacy.c
2166,2166,int,link,redis,cluster_legacy.c
2167,2167,clusterMsgPingExt,link,redis,cluster_legacy.c
2168,2168,uint32_t,conn,redis,cluster_legacy.c
2169,2169,void,conn,redis,cluster_legacy.c
2170,2170,void,conn,redis,cluster_legacy.c
2171,2171,void,link,redis,cluster_legacy.c
2172,2172,void,msgblock,redis,cluster_legacy.c
2173,2173,clusterMsgPingExt,msgblock,redis,cluster_legacy.c
2174,2174,uint16_t,hdr,redis,cluster_legacy.c
2175,2175,uint32_t,type,redis,cluster_legacy.c
2176,2176,clusterMsgPingExt,msglen,redis,cluster_legacy.c
2177,2177,clusterMsg,hdr,redis,cluster_legacy.c
2178,2178,int,i,redis,cluster_legacy.c
2179,2179,clusterMsg,n,redis,cluster_legacy.c
2180,2180,clusterLink,link,redis,cluster_legacy.c
2181,2181,clusterLink,type,redis,cluster_legacy.c
2182,2182,clusterMsg,target,redis,cluster_legacy.c
2183,2183,clusterLink,channel,redis,cluster_legacy.c
2184,2184,clusterLink,message,redis,cluster_legacy.c
2185,2185,connection,type,redis,cluster_legacy.c
2186,2186,connection,nodename,redis,cluster_legacy.c
2187,2187,connection,link,redis,cluster_legacy.c
2188,2188,clusterLink,node,redis,cluster_legacy.c
2189,2189,clusterMsgSendBlock,link,redis,cluster_legacy.c
2190,2190,clusterMsgSendBlock,module_id,redis,cluster_legacy.c
2191,2191,clusterMsg,type,redis,cluster_legacy.c
2192,2192,int,payload,redis,cluster_legacy.c
2193,2193,size_t,len,redis,cluster_legacy.c
2194,2194,clusterMsg,target,redis,cluster_legacy.c
2195,2195,int,module_id,redis,cluster_legacy.c
2196,2196,clusterNode,type,redis,cluster_legacy.c
2197,2197,clusterLink,payload,redis,cluster_legacy.c
2198,2198,int,len,redis,cluster_legacy.c
2199,2199,int,channel,redis,cluster_legacy.c
2200,2200,robj,message,redis,cluster_legacy.c
2201,2201,robj,sharded,redis,cluster_legacy.c
2202,2202,uint16_t,node,redis,cluster_legacy.c
2203,2203,char,node,redis,cluster_legacy.c
2204,2204,clusterLink,node,redis,cluster_legacy.c
2205,2205,clusterNode,request,redis,cluster_legacy.c
2206,2206,clusterLink,reason,redis,cluster_legacy.c
2207,2207,uint64_t,max_slaves,redis,cluster_legacy.c
2208,2208,uint8_t,node,redis,cluster_legacy.c
2209,2209,char,handshake_timeout,redis,cluster_legacy.c
2210,2210,uint32_t,now,redis,cluster_legacy.c
2211,2211,char,link,redis,cluster_legacy.c
2212,2212,uint64_t,node,redis,cluster_legacy.c
2213,2213,uint8_t,flags,redis,cluster_legacy.c
2214,2214,char,bitmap,redis,cluster_legacy.c
2215,2215,uint32_t,pos,redis,cluster_legacy.c
2216,2216,robj,bitmap,redis,cluster_legacy.c
2217,2217,robj,pos,redis,cluster_legacy.c
2218,2218,int,bitmap,redis,cluster_legacy.c
2219,2219,void,pos,redis,cluster_legacy.c
2220,2220,clusterNode,n,redis,cluster_legacy.c
2221,2221,clusterNode,slot,redis,cluster_legacy.c
2222,2222,clusterNode,n,redis,cluster_legacy.c
2223,2223,clusterMsg,slot,redis,cluster_legacy.c
2224,2224,void,n,redis,cluster_legacy.c
2225,2225,int,slot,redis,cluster_legacy.c
2226,2226,void,n,redis,cluster_legacy.c
2227,2227,void,slot,redis,cluster_legacy.c
2228,2228,int,slot,redis,cluster_legacy.c
2229,2229,void,from_node,redis,cluster_legacy.c
2230,2230,void,to_node,redis,cluster_legacy.c
2231,2231,void,node,redis,cluster_legacy.c
2232,2232,clusterNode,n,redis,cluster_legacy.c
2233,2233,mstime_t,ci,redis,cluster_legacy.c
2234,2234,mstime_t,flags,redis,cluster_legacy.c
2235,2235,clusterLink,ci,redis,cluster_legacy.c
2236,2236,clusterNode,slot_info_pairs,redis,cluster_legacy.c
2237,2237,void,slot_info_pairs_count,redis,cluster_legacy.c
2238,2238,void,c,redis,cluster_legacy.c
2239,2239,int,node,redis,cluster_legacy.c
2240,2240,unsigned,tls_primary,redis,cluster_legacy.c
2241,2241,char,filter,redis,cluster_legacy.c
2242,2242,int,n,redis,cluster_legacy.c
2243,2243,unsigned,c,redis,cluster_legacy.c
2244,2244,char,filter,redis,cluster_legacy.c
2245,2245,int,tls_primary,redis,cluster_legacy.c
2246,2246,unsigned,c,redis,cluster_legacy.c
2247,2247,char,link,redis,cluster_legacy.c
2248,2248,int,c,redis,cluster_legacy.c
2249,2249,void,type,redis,cluster_legacy.c
2250,2250,clusterNode,c,redis,cluster_legacy.c
2251,2251,int,o,redis,cluster_legacy.c
2252,2252,clusterNode,c,redis,cluster_legacy.c
2253,2253,int,slots,redis,cluster_legacy.c
2254,2254,clusterNode,del,redis,cluster_legacy.c
2255,2255,int,start_slot,redis,cluster_legacy.c
2256,2256,clusterNode,end_slot,redis,cluster_legacy.c
2257,2257,int,c,redis,cluster_legacy.c
2258,2258,int,slots,redis,cluster_legacy.c
2259,2259,clusterNode,del,redis,cluster_legacy.c
2260,2260,clusterNode,c,redis,cluster_legacy.c
2261,2261,clusterNode,node,redis,cluster_legacy.c
2262,2262,void,c,redis,cluster_legacy.c
2263,2263,void,nodes,redis,cluster_legacy.c
2264,2264,void,c,redis,cluster_legacy.c
2265,2265,void,slot,redis,cluster_legacy.c
2266,2266,clusterNode,hashslot,redis,cluster_legacy.c
2267,2267,sds,hashslot,redis,cluster_legacy.c
2268,2268,uint16_t,n,redis,cluster_legacy.c
2269,2269,sds,numnodes,redis,cluster_legacy.c
2270,2270,uint16_t,n,redis,cluster_legacy.c
2271,2271,int,c,redis,cluster_legacy.c
2272,2272,client,node,redis,cluster_legacy.c
2273,2273,clusterNode,node,redis,cluster_legacy.c
2274,2274,int,node,redis,cluster_legacy.c
2275,2275,int,node,redis,cluster_legacy.c
2276,2276,clusterNode,node,redis,cluster_legacy.c
2277,2277,client,node,redis,cluster_legacy.c
2278,2278,int,node,redis,cluster_legacy.c
2279,2279,int,node,redis,cluster_legacy.c
2280,2280,client,node,redis,cluster_legacy.c
2281,2281,clusterLink,node,redis,cluster_legacy.c
2282,2282,client,c,redis,cluster_legacy.c
2283,2283,int,node,redis,cluster_legacy.c
2284,2284,client,node,redis,cluster_legacy.c
2285,2285,robj,slave_idx,redis,cluster_legacy.c
2286,2286,client,slot,redis,cluster_legacy.c
2287,2287,unsigned,slot,redis,cluster_legacy.c
2288,2288,char,slot,redis,cluster_legacy.c
2289,2289,int,node,redis,cluster_legacy.c
2290,2290,int,node,redis,cluster_legacy.c
2291,2291,int,n,redis,cluster_legacy.c
2292,2292,client,c,redis,cluster_legacy.c
2293,2293,void,tids,redis,threads_mngr.c
2294,2294,pid_t,tids_len,redis,threads_mngr.c
2295,2295,size_t,callback,redis,threads_mngr.c
2296,2296,run_on_thread_cb,sig,redis,threads_mngr.c
2297,2297,void,tids,redis,threads_mngr.c
2298,2298,int,tids_len,redis,threads_mngr.c
2299,2299,void,callback,redis,threads_mngr.c
2300,2300,int,level,redis,server.c
2301,2301,char,msg,redis,server.c
2302,2302,int,level,redis,server.c
2303,2303,char,fmt,redis,server.c
2304,2304,int,level,redis,server.c
2305,2305,char,msg,redis,server.c
2306,2306,int,level,redis,server.c
2307,2307,char,fmt,redis,server.c
2308,2308,void,retcode,redis,server.c
2309,2309,void,d,redis,server.c
2310,2310,void,val,redis,server.c
2311,2311,int,d,redis,server.c
2312,2312,dict,val,redis,server.c
2313,2313,void,d,redis,server.c
2314,2314,dict,val,redis,server.c
2315,2315,void,d,redis,server.c
2316,2316,dict,key1,redis,server.c
2317,2317,void,key2,redis,server.c
2318,2318,dict,d,redis,server.c
2319,2319,void,key1,redis,server.c
2320,2320,void,key2,redis,server.c
2321,2321,dict,d,redis,server.c
2322,2322,void,val,redis,server.c
2323,2323,void,d,redis,server.c
2324,2324,dict,val,redis,server.c
2325,2325,void,d,redis,server.c
2326,2326,dict,key,redis,server.c
2327,2327,void,d,redis,server.c
2328,2328,dict,key1,redis,server.c
2329,2329,void,key2,redis,server.c
2330,2330,dict,key,redis,server.c
2331,2331,void,key,redis,server.c
2332,2332,void,key,redis,server.c
2333,2333,void,key,redis,server.c
2334,2334,void,key,redis,server.c
2335,2335,void,key,redis,server.c
2336,2336,void,d,redis,server.c
2337,2337,void,key1,redis,server.c
2338,2338,void,key2,redis,server.c
2339,2339,dict,d,redis,server.c
2340,2340,void,key1,redis,server.c
2341,2341,void,key2,redis,server.c
2342,2342,dict,d,redis,server.c
2343,2343,void,key1,redis,server.c
2344,2344,void,key2,redis,server.c
2345,2345,dict,d,redis,server.c
2346,2346,void,key1,redis,server.c
2347,2347,void,key2,redis,server.c
2348,2348,dict,key,redis,server.c
2349,2349,void,moreMem,redis,server.c
2350,2350,void,usedRatio,redis,server.c
2351,2351,void,type,redis,server.c
2352,2352,size_t,type,redis,server.c
2353,2353,double,metric,redis,server.c
2354,2354,void,current_value,redis,server.c
2355,2355,int,current_base,redis,server.c
2356,2356,void,factor,redis,server.c
2357,2357,void,metric,redis,server.c
2358,2358,int,c,redis,server.c
